sp_id	sp_gq_id	age	sex
941295946	450005881	45	M
941295945	450005881	28	M
941295944	450005881	52	M
941295943	450005881	28	M
941295942	450005881	26	M
941295941	450005881	51	M
941295940	450005881	54	M
941295939	450005881	44	M
941295938	450005881	45	M
941295937	450005881	29	M
941295936	450005881	35	M
941295935	450005881	63	M
941295934	450005881	31	M
941295933	450005881	21	M
941295932	450005881	34	M
941295931	450005881	59	M
941295973	450005881	38	M
941295972	450005881	43	M
941295971	450005881	39	M
941295970	450005881	49	M
941295969	450005881	33	M
941295968	450005881	29	M
941295967	450005881	40	M
941295966	450005881	29	M
941295965	450005881	34	M
941295964	450005881	29	M
941295963	450005881	56	M
941295962	450005881	34	M
941295961	450005881	61	M
941295960	450005881	38	M
941295959	450005881	30	M
941295958	450005881	26	M
941295990	450005882	54	M
941295991	450005882	34	M
941295992	450005882	64	M
941295993	450005882	32	M
941295994	450005882	40	M
941295995	450005882	33	M
941295996	450005882	43	M
941295997	450005882	25	M
941295998	450005882	43	M
941295999	450005882	48	M
941296000	450005882	49	M
941296001	450005882	48	M
941296002	450005882	50	M
941296003	450005882	38	M
941296004	450005882	27	M
941296006	450005882	47	M
941296007	450005882	44	M
941296008	450005882	40	M
941296009	450005882	54	M
941296010	450005882	35	M
941296011	450005882	48	M
941296012	450005882	39	M
941296013	450005882	49	M
941296014	450005882	37	M
941296015	450005882	54	M
941296016	450005882	43	M
941295974	450005882	53	M
941295975	450005882	45	M
941295976	450005882	53	M
941295977	450005882	35	M
941295978	450005882	39	M
941295979	450005882	59	M
941295980	450005882	41	M
941295981	450005882	39	M
941295982	450005882	25	M
941295983	450005882	20	M
941295984	450005882	39	M
941295985	450005882	53	M
941295986	450005882	39	M
941295987	450005882	29	M
941296017	450005882	40	M
941295988	450005882	50	M
941295989	450005882	29	M
941296005	450005882	50	M
936842185	450004095	21	M
941285160	450005880	17	M
941285159	450005880	16	M
941285155	450005880	17	M
941285158	450005880	16	M
941285154	450005880	16	M
941285153	450005880	16	M
941285152	450005880	16	M
941285151	450005880	17	M
941285150	450005880	17	M
941285156	450005880	17	M
941285176	450005880	60	M
941285161	450005880	17	M
941285172	450005880	13	M
941285171	450005880	15	M
941285170	450005880	17	M
941285169	450005880	15	M
941285168	450005880	15	M
941285167	450005880	14	M
941285166	450005880	14	M
941285165	450005880	16	M
941285164	450005880	16	M
941285163	450005880	15	M
941285162	450005880	15	M
941285175	450005880	16	M
941285174	450005880	15	M
941285157	450005880	16	M
941285173	450005880	16	M
941285184	450014286	14	F
941285191	450014286	51	F
941285190	450014286	33	F
941285189	450014286	16	F
941285188	450014286	13	F
941285187	450014286	13	F
941285186	450014286	17	F
941285185	450014286	17	F
941285183	450014286	17	F
941285182	450014286	16	F
941285181	450014286	16	F
941285180	450014286	14	F
941285179	450014286	17	F
941285178	450014286	17	F
941285177	450014286	16	F
939317480	450042735	62	F
940388136	450042735	59	M
940388137	450042735	59	M
940388138	450042735	51	M
940388139	450042735	63	M
940388140	450042735	53	M
940388141	450042735	57	M
939318386	450042735	62	F
939318387	450042735	64	F
939318388	450042735	57	F
940388142	450042735	64	M
940388143	450042735	51	M
939318389	450042735	25	F
939318390	450042735	52	F
939318391	450042735	48	F
939318392	450042735	61	F
939318393	450042735	49	F
939318394	450042735	44	F
939318395	450042735	51	F
940388144	450042735	54	M
939318396	450042735	63	F
939318397	450042735	64	F
939318398	450042735	63	F
940388135	450042735	52	M
940388134	450042735	58	M
940388133	450042735	46	M
940388132	450042735	39	M
939316559	450042735	39	F
939316560	450042735	33	F
939316548	450042735	45	F
939316549	450042735	61	F
939316550	450042735	61	F
939316551	450042735	64	F
939316552	450042735	50	F
939316553	450042735	50	F
939316554	450042735	33	F
939316555	450042735	42	F
940108049	450042735	87	F
939316556	450042735	54	F
939316557	450042735	27	F
939316558	450042735	50	F
940388145	450042735	56	M
940388146	450042735	52	M
940388147	450042735	55	M
940388148	450042735	54	M
940388131	450042735	55	M
940388130	450042735	62	M
940388129	450042735	52	M
940388128	450042735	59	M
940388127	450042735	43	M
940388126	450042735	55	M
940388125	450042735	56	M
940388124	450042735	59	M
940388123	450042735	61	M
940388122	450042735	41	M
940388121	450042735	50	M
940388120	450042735	58	M
940388119	450042735	59	M
940707994	450042735	89	M
940707993	450042735	78	M
941285860	450005883	36	M
941285861	450005883	18	M
941285862	450005883	20	M
941285863	450005883	30	M
941285666	450005883	29	M
941285665	450005883	31	M
941285664	450005883	33	M
941285663	450005883	34	M
941285662	450005883	22	M
941285661	450005883	30	M
941285660	450005883	51	M
941285659	450005883	55	M
941285658	450005883	34	M
941285657	450005883	22	M
941285656	450005883	46	M
941285655	450005883	35	M
941285654	450005883	44	M
941285653	450005883	27	M
941285652	450005883	44	M
941285651	450005883	32	M
941285650	450005883	46	M
941285649	450005883	26	M
941285648	450005883	27	M
941285647	450005883	38	M
941285646	450005883	23	M
941285645	450005883	30	M
941285644	450005883	32	M
941285643	450005883	39	M
941285642	450005883	37	M
941285641	450005883	39	M
941285640	450005883	45	M
941285639	450005883	46	M
941285638	450005883	26	M
941285637	450005883	35	M
941285636	450005883	29	M
941285635	450005883	33	M
941285634	450005883	35	M
941285633	450005883	26	M
941285632	450005883	36	M
941285631	450005883	24	M
941285630	450005883	42	M
941285629	450005883	35	M
941285628	450005883	25	M
941285627	450005883	28	M
941285626	450005883	47	M
941285625	450005883	42	M
941285624	450005883	49	M
941285623	450005883	51	M
941285622	450005883	25	M
941285621	450005883	31	M
941285620	450005883	28	M
941285619	450005883	21	M
941285618	450005883	42	M
941285617	450005883	48	M
941285616	450005883	31	M
941285615	450005883	48	M
941285614	450005883	35	M
941285613	450005883	63	M
941285612	450005883	51	M
941285611	450005883	38	M
941285610	450005883	42	M
941285609	450005883	51	M
941285608	450005883	36	M
941285607	450005883	38	M
941285606	450005883	20	M
941285605	450005883	33	M
941285604	450005883	34	M
941285603	450005883	37	M
941285602	450005883	29	M
941285601	450005883	36	M
941285600	450005883	44	M
941285599	450005883	48	M
941285598	450005883	20	M
941285917	450005883	34	M
941285918	450005883	55	M
941285919	450005883	48	M
941285920	450005883	49	M
941285921	450005883	45	M
941285922	450005883	24	M
941285597	450005883	37	M
941285596	450005883	25	M
941285595	450005883	29	M
941285594	450005883	26	M
941285593	450005883	42	M
941285592	450005883	31	M
941285591	450005883	35	M
941285590	450005883	28	M
941285589	450005883	37	M
941285588	450005883	47	M
941285587	450005883	29	M
941285586	450005883	32	M
941285585	450005883	31	M
941285584	450005883	36	M
941285583	450005883	29	M
941285582	450005883	32	M
941285581	450005883	20	M
941285580	450005883	34	M
941285579	450005883	58	M
941285578	450005883	35	M
941285577	450005883	51	M
941285576	450005883	40	M
941285575	450005883	33	M
941285574	450005883	47	M
941285573	450005883	23	M
941285572	450005883	27	M
941285571	450005883	47	M
941285570	450005883	32	M
941285569	450005883	41	M
941285568	450005883	45	M
941285567	450005883	30	M
941285566	450005883	24	M
941285565	450005883	33	M
941285564	450005883	52	M
941285563	450005883	45	M
941285562	450005883	19	M
941285561	450005883	38	M
941285560	450005883	35	M
941285559	450005883	23	M
941285558	450005883	30	M
941285557	450005883	30	M
941285556	450005883	59	M
941285555	450005883	25	M
941285554	450005883	48	M
941285553	450005883	45	M
941285552	450005883	36	M
941285551	450005883	29	M
941285550	450005883	43	M
941285549	450005883	26	M
941285548	450005883	25	M
941285547	450005883	40	M
941285546	450005883	43	M
941285545	450005883	32	M
941285544	450005883	47	M
941285543	450005883	23	M
941285542	450005883	34	M
941285541	450005883	27	M
941285540	450005883	40	M
941285539	450005883	22	M
941285538	450005883	33	M
941285537	450005883	48	M
941285536	450005883	29	M
941285535	450005883	21	M
941285534	450005883	33	M
941285533	450005883	32	M
941285701	450005883	29	M
941285702	450005883	44	M
941285703	450005883	18	M
941285704	450005883	38	M
941285705	450005883	32	M
941285706	450005883	30	M
941285707	450005883	48	M
941285708	450005883	34	M
941285268	450005883	45	M
941285269	450005883	41	M
941285270	450005883	41	M
941285271	450005883	32	M
941285272	450005883	40	M
941285273	450005883	44	M
941285274	450005883	29	M
941285275	450005883	40	M
941285276	450005883	45	M
941285277	450005883	62	M
941285278	450005883	38	M
941285279	450005883	50	M
941285280	450005883	22	M
941285281	450005883	49	M
941285282	450005883	40	M
941285283	450005883	41	M
941285864	450005883	34	M
941285865	450005883	41	M
941285866	450005883	29	M
941285867	450005883	34	M
941285868	450005883	27	M
941285869	450005883	49	M
941285870	450005883	20	M
941285532	450005883	22	M
941285531	450005883	52	M
941285530	450005883	32	M
941285529	450005883	40	M
941285528	450005883	39	M
941285527	450005883	29	M
941285871	450005883	58	M
941285872	450005883	37	M
941285873	450005883	48	M
941285874	450005883	29	M
941285875	450005883	38	M
941285526	450005883	49	M
941285923	450005883	30	M
941285924	450005883	56	M
941285925	450005883	31	M
941285926	450005883	42	M
941285927	450005883	23	M
941285928	450005883	43	M
941285929	450005883	30	M
941285284	450005883	28	M
941285285	450005883	20	M
941285286	450005883	44	M
941285287	450005883	32	M
941285288	450005883	29	M
941285289	450005883	38	M
941285290	450005883	46	M
941285291	450005883	28	M
941285292	450005883	51	M
941285293	450005883	29	M
941285294	450005883	28	M
941285295	450005883	20	M
941285296	450005883	51	M
941285297	450005883	25	M
941285876	450005883	21	M
941285877	450005883	41	M
941285878	450005883	27	M
941285298	450005883	31	M
941285879	450005883	29	M
941285880	450005883	47	M
941285881	450005883	32	M
941285882	450005883	59	M
941285299	450005883	31	M
941285883	450005883	45	M
941285884	450005883	33	M
941285885	450005883	33	M
941285886	450005883	26	M
941285887	450005883	22	M
941285888	450005883	43	M
941285889	450005883	34	M
941285890	450005883	30	M
941285891	450005883	43	M
941285892	450005883	43	M
941285893	450005883	20	M
941285894	450005883	31	M
941285895	450005883	56	M
941285896	450005883	29	M
941285897	450005883	24	M
941285898	450005883	43	M
941285899	450005883	55	M
941285900	450005883	32	M
941285901	450005883	47	M
941285902	450005883	39	M
941285903	450005883	37	M
941285904	450005883	40	M
941285905	450005883	31	M
941285906	450005883	22	M
941285907	450005883	46	M
941285908	450005883	60	M
941285909	450005883	26	M
941285910	450005883	41	M
941285911	450005883	32	M
941285912	450005883	53	M
941285913	450005883	43	M
941285914	450005883	24	M
941285915	450005883	36	M
941285300	450005883	24	M
941285301	450005883	58	M
941285302	450005883	34	M
941285303	450005883	25	M
941285709	450005883	22	M
941285710	450005883	26	M
941285711	450005883	40	M
941285712	450005883	51	M
941285713	450005883	47	M
941285714	450005883	26	M
941285715	450005883	30	M
941285716	450005883	28	M
941285717	450005883	31	M
941285718	450005883	49	M
941285719	450005883	23	M
941285720	450005883	52	M
941285304	450005883	28	M
941285305	450005883	48	M
941285306	450005883	54	M
941285307	450005883	39	M
941285308	450005883	33	M
941285309	450005883	52	M
941285310	450005883	36	M
941285311	450005883	21	M
941285312	450005883	32	M
941285930	450005883	26	M
941285931	450005883	39	M
941285932	450005883	40	M
941285933	450005883	26	M
941285934	450005883	29	M
941285935	450005883	34	M
941285936	450005883	35	M
941285937	450005883	25	M
941285938	450005883	38	M
941285939	450005883	45	M
941285940	450005883	46	M
941285941	450005883	42	M
941285942	450005883	37	M
941285943	450005883	19	M
941285944	450005883	44	M
941285945	450005883	43	M
941285946	450005883	54	M
941285947	450005883	32	M
941285948	450005883	32	M
941285949	450005883	57	M
941285313	450005883	46	M
941285314	450005883	25	M
941285315	450005883	38	M
941285316	450005883	41	M
941285317	450005883	31	M
941285318	450005883	35	M
941285319	450005883	44	M
941285320	450005883	30	M
941285321	450005883	33	M
941285322	450005883	27	M
941285323	450005883	26	M
941285324	450005883	29	M
941285325	450005883	62	M
941285326	450005883	53	M
941285327	450005883	26	M
941285328	450005883	35	M
941285329	450005883	25	M
941285330	450005883	34	M
941285331	450005883	22	M
941285332	450005883	45	M
941285950	450005883	24	M
941285951	450005883	58	M
941285952	450005883	24	M
941285953	450005883	48	M
941285954	450005883	38	M
941285333	450005883	21	M
941285334	450005883	27	M
941285335	450005883	48	M
941285336	450005883	32	M
941285337	450005883	46	M
941285338	450005883	50	M
941285339	450005883	49	M
941285340	450005883	22	M
941285341	450005883	38	M
941285342	450005883	49	M
941285955	450005883	33	M
941285956	450005883	43	M
941285957	450005883	34	M
941285958	450005883	20	M
941285959	450005883	27	M
941285960	450005883	32	M
941285961	450005883	25	M
941285962	450005883	49	M
941285963	450005883	45	M
941285964	450005883	47	M
941285965	450005883	36	M
941285966	450005883	42	M
941285967	450005883	39	M
941285968	450005883	41	M
941285969	450005883	27	M
941285970	450005883	46	M
941285971	450005883	51	M
941285972	450005883	29	M
941285973	450005883	58	M
941285974	450005883	22	M
941285975	450005883	51	M
941285976	450005883	43	M
941285977	450005883	53	M
941285978	450005883	39	M
941285979	450005883	51	M
941285343	450005883	40	M
941285980	450005883	42	M
941285981	450005883	27	M
941285982	450005883	28	M
941285983	450005883	38	M
941285984	450005883	41	M
941285985	450005883	43	M
941285986	450005883	18	M
941285987	450005883	29	M
941285988	450005883	29	M
941285989	450005883	61	M
941285990	450005883	36	M
941285344	450005883	32	M
941285345	450005883	49	M
941285991	450005883	70	M
941285992	450005883	67	M
941285993	450005883	75	M
941285786	450005883	35	M
941285721	450005883	36	M
941285722	450005883	25	M
941285723	450005883	32	M
941285724	450005883	41	M
941285725	450005883	30	M
941285726	450005883	63	M
941285727	450005883	26	M
941285728	450005883	61	M
941285729	450005883	47	M
941285730	450005883	29	M
941285731	450005883	33	M
941285732	450005883	27	M
941285733	450005883	50	M
941285734	450005883	26	M
941285735	450005883	28	M
941285736	450005883	60	M
941285737	450005883	30	M
941285525	450005883	27	M
941285524	450005883	51	M
941285523	450005883	19	M
941285522	450005883	37	M
941285521	450005883	50	M
941285520	450005883	25	M
941285519	450005883	26	M
941285518	450005883	30	M
941285517	450005883	27	M
941285516	450005883	21	M
941285515	450005883	25	M
941285514	450005883	37	M
941285513	450005883	20	M
941285512	450005883	53	M
941285511	450005883	27	M
941285510	450005883	26	M
941285509	450005883	26	M
941285508	450005883	45	M
941285507	450005883	62	M
941285506	450005883	42	M
941285505	450005883	38	M
941285504	450005883	48	M
941285503	450005883	30	M
941285502	450005883	41	M
941285501	450005883	38	M
941285500	450005883	50	M
941285499	450005883	26	M
941285498	450005883	33	M
941285497	450005883	34	M
941285496	450005883	37	M
941285495	450005883	30	M
941285494	450005883	27	M
941285493	450005883	20	M
941285492	450005883	32	M
941285491	450005883	26	M
941285490	450005883	43	M
941285489	450005883	31	M
941285488	450005883	19	M
941285487	450005883	30	M
941285738	450005883	44	M
941285739	450005883	37	M
941285787	450005883	47	M
941285788	450005883	28	M
941285789	450005883	50	M
941285346	450005883	39	M
941285790	450005883	42	M
941285740	450005883	36	M
941285791	450005883	44	M
941285792	450005883	28	M
941285793	450005883	28	M
941285794	450005883	34	M
941285795	450005883	58	M
941285796	450005883	40	M
941285797	450005883	47	M
941285798	450005883	50	M
941285799	450005883	31	M
941285800	450005883	33	M
941285801	450005883	27	M
941285802	450005883	22	M
941285803	450005883	36	M
941285741	450005883	22	M
941285742	450005883	46	M
941285804	450005883	33	M
941285805	450005883	31	M
941285806	450005883	58	M
941285743	450005883	52	M
941285744	450005883	47	M
941285745	450005883	52	M
941285746	450005883	23	M
941285747	450005883	45	M
941285748	450005883	40	M
941285749	450005883	30	M
941285750	450005883	28	M
941285751	450005883	54	M
941285752	450005883	27	M
941285753	450005883	52	M
941285754	450005883	35	M
941285755	450005883	52	M
941285756	450005883	39	M
941285757	450005883	22	M
941285758	450005883	29	M
941285759	450005883	47	M
941285760	450005883	40	M
941285761	450005883	47	M
941285762	450005883	35	M
941285763	450005883	25	M
941285916	450005883	52	M
941285764	450005883	38	M
941285765	450005883	32	M
941285766	450005883	34	M
941285767	450005883	34	M
941285768	450005883	48	M
941285769	450005883	33	M
941285770	450005883	48	M
941285771	450005883	40	M
941285772	450005883	39	M
941285773	450005883	43	M
941285774	450005883	63	M
941285775	450005883	60	M
941285776	450005883	55	M
941285777	450005883	53	M
941285778	450005883	30	M
941285779	450005883	34	M
941285780	450005883	28	M
941285781	450005883	20	M
941285782	450005883	50	M
941285783	450005883	26	M
941285784	450005883	38	M
941285785	450005883	23	M
941285403	450005883	55	M
941285402	450005883	23	M
941285401	450005883	34	M
941285400	450005883	38	M
941285399	450005883	23	M
941285398	450005883	53	M
941285397	450005883	26	M
941285396	450005883	25	M
941285395	450005883	54	M
941285347	450005883	30	M
941285348	450005883	35	M
941285394	450005883	25	M
941285393	450005883	19	M
941285392	450005883	21	M
941285404	450005883	22	M
941285405	450005883	48	M
941285406	450005883	49	M
941285407	450005883	19	M
941285408	450005883	20	M
941285409	450005883	48	M
941285410	450005883	59	M
941285411	450005883	25	M
941285412	450005883	37	M
941285413	450005883	48	M
941285414	450005883	33	M
941285415	450005883	22	M
941285416	450005883	38	M
941285417	450005883	53	M
941285418	450005883	21	M
941285419	450005883	57	M
941285420	450005883	22	M
941285421	450005883	53	M
941285422	450005883	26	M
941285423	450005883	33	M
941285424	450005883	34	M
941285425	450005883	49	M
941285426	450005883	46	M
941285427	450005883	37	M
941285428	450005883	50	M
941285429	450005883	23	M
941285486	450005883	46	M
941285485	450005883	45	M
941285484	450005883	53	M
941285483	450005883	26	M
941285482	450005883	24	M
941285481	450005883	34	M
941285480	450005883	23	M
941285479	450005883	43	M
941285478	450005883	43	M
941285477	450005883	51	M
941285476	450005883	50	M
941285430	450005883	43	M
941285431	450005883	31	M
941285475	450005883	42	M
941285432	450005883	53	M
941285433	450005883	44	M
941285391	450005883	33	M
941285390	450005883	31	M
941285389	450005883	25	M
941285388	450005883	36	M
941285434	450005883	37	M
941285435	450005883	34	M
941285436	450005883	29	M
941285437	450005883	44	M
941285438	450005883	24	M
941285439	450005883	37	M
941285440	450005883	23	M
941285441	450005883	39	M
941285442	450005883	36	M
941285443	450005883	37	M
941285444	450005883	43	M
941285445	450005883	47	M
941285387	450005883	20	M
941285386	450005883	36	M
941285385	450005883	56	M
941285384	450005883	50	M
941285383	450005883	44	M
941285382	450005883	28	M
941285381	450005883	51	M
941285380	450005883	50	M
941285379	450005883	30	M
941285378	450005883	42	M
941285377	450005883	20	M
941285376	450005883	38	M
941285375	450005883	44	M
941285374	450005883	25	M
941285373	450005883	29	M
941285372	450005883	38	M
941285371	450005883	34	M
941285370	450005883	27	M
941285369	450005883	27	M
941285368	450005883	33	M
941285367	450005883	28	M
941285366	450005883	28	M
941285365	450005883	56	M
941285364	450005883	40	M
941285474	450005883	33	M
941285473	450005883	51	M
941285472	450005883	59	M
941285471	450005883	39	M
941285470	450005883	46	M
941285469	450005883	28	M
941285468	450005883	58	M
941285467	450005883	44	M
941285466	450005883	42	M
941285465	450005883	31	M
941285464	450005883	26	M
941285463	450005883	24	M
941285363	450005883	30	M
941285362	450005883	57	M
941285361	450005883	22	M
941285360	450005883	54	M
941285462	450005883	30	M
941285461	450005883	32	M
941285460	450005883	39	M
941285459	450005883	23	M
941285458	450005883	33	M
941285457	450005883	25	M
941285456	450005883	38	M
941285455	450005883	51	M
941285454	450005883	36	M
941285453	450005883	52	M
941285452	450005883	55	M
941285451	450005883	46	M
941285450	450005883	41	M
941285449	450005883	32	M
941285448	450005883	36	M
941285349	450005883	40	M
941285350	450005883	30	M
941285351	450005883	31	M
941285352	450005883	32	M
941285353	450005883	31	M
941285354	450005883	35	M
941285355	450005883	27	M
941285447	450005883	45	M
941285446	450005883	49	M
941285359	450005883	53	M
941285358	450005883	47	M
941285357	450005883	49	M
941285356	450005883	48	M
941285225	450005883	36	M
941285224	450005883	35	M
941285223	450005883	64	M
941285222	450005883	34	M
941285221	450005883	24	M
941285220	450005883	18	M
941285219	450005883	22	M
941285218	450005883	32	M
941285217	450005883	23	M
941285216	450005883	31	M
941285215	450005883	37	M
941285214	450005883	46	M
941285213	450005883	31	M
941285212	450005883	51	M
941285211	450005883	41	M
941285209	450005883	31	M
941285210	450005883	29	M
941285208	450005883	21	M
941285207	450005883	39	M
941285206	450005883	53	M
941285205	450005883	50	M
941285204	450005883	33	M
941285203	450005883	58	M
941285202	450005883	48	M
941285201	450005883	26	M
941285200	450005883	24	M
941285199	450005883	24	M
941285198	450005883	58	M
941285197	450005883	16	M
941285196	450005883	14	M
941285195	450005883	16	M
941285194	450005883	17	M
941285193	450005883	16	M
941285192	450005883	15	M
941285834	450005883	51	M
941285833	450005883	38	M
941285832	450005883	27	M
941285831	450005883	20	M
941285830	450005883	46	M
941285829	450005883	35	M
941285828	450005883	27	M
941285827	450005883	32	M
941285826	450005883	41	M
941285825	450005883	29	M
941285824	450005883	29	M
941285823	450005883	52	M
941285822	450005883	34	M
941285821	450005883	42	M
941285820	450005883	28	M
941285819	450005883	25	M
941285818	450005883	38	M
941285817	450005883	27	M
941285816	450005883	47	M
941285815	450005883	37	M
941285814	450005883	56	M
941285813	450005883	52	M
941285812	450005883	25	M
941285811	450005883	53	M
941285810	450005883	61	M
941285809	450005883	48	M
941285808	450005883	53	M
941285807	450005883	23	M
941285684	450005883	33	M
941285685	450005883	31	M
941285686	450005883	53	M
941285687	450005883	28	M
941285688	450005883	30	M
941285689	450005883	61	M
941285690	450005883	32	M
941285691	450005883	43	M
941285692	450005883	25	M
941285693	450005883	43	M
941285694	450005883	20	M
941285695	450005883	33	M
941285696	450005883	29	M
941285697	450005883	49	M
941285698	450005883	45	M
941285699	450005883	19	M
941285700	450005883	48	M
941285226	450005883	25	M
941285227	450005883	39	M
941285228	450005883	23	M
941285229	450005883	40	M
941285230	450005883	36	M
941285231	450005883	37	M
941285232	450005883	55	M
941285233	450005883	34	M
941285234	450005883	22	M
941285235	450005883	38	M
941285236	450005883	52	M
941285237	450005883	37	M
941285238	450005883	25	M
941285239	450005883	48	M
941285240	450005883	24	M
941285241	450005883	28	M
941285242	450005883	27	M
941285243	450005883	30	M
941285835	450005883	35	M
941285683	450005883	22	M
941285682	450005883	59	M
941285681	450005883	42	M
941285680	450005883	27	M
941285679	450005883	28	M
941285678	450005883	26	M
941285677	450005883	42	M
941285676	450005883	27	M
941285675	450005883	31	M
941285674	450005883	44	M
941285673	450005883	51	M
941285672	450005883	36	M
941285671	450005883	36	M
941285670	450005883	60	M
941285669	450005883	30	M
941285668	450005883	53	M
941285667	450005883	24	M
941285244	450005883	30	M
941285245	450005883	23	M
941285246	450005883	29	M
941285247	450005883	25	M
941285248	450005883	34	M
941285249	450005883	21	M
941285250	450005883	44	M
941285251	450005883	47	M
941285252	450005883	54	M
941285253	450005883	38	M
941285254	450005883	35	M
941285255	450005883	22	M
941285256	450005883	46	M
941285257	450005883	32	M
941285258	450005883	35	M
941285259	450005883	34	M
941285260	450005883	26	M
941285261	450005883	32	M
941285262	450005883	47	M
941285263	450005883	25	M
941285264	450005883	47	M
941285265	450005883	51	M
941285266	450005883	53	M
941285267	450005883	34	M
941285836	450005883	26	M
941285837	450005883	41	M
941285838	450005883	49	M
941285839	450005883	34	M
941285840	450005883	29	M
941285841	450005883	50	M
941285842	450005883	22	M
941285843	450005883	50	M
941285844	450005883	35	M
941285845	450005883	26	M
941285846	450005883	44	M
941285847	450005883	29	M
941285848	450005883	43	M
941285849	450005883	41	M
941285850	450005883	22	M
941285851	450005883	41	M
941285852	450005883	20	M
941285853	450005883	44	M
941285854	450005883	48	M
941285855	450005883	54	M
941285856	450005883	34	M
941285857	450005883	25	M
941285858	450005883	39	M
941285859	450005883	18	M
941286031	450014287	29	F
941285994	450014287	17	F
941285995	450014287	14	F
941285996	450014287	42	F
941285997	450014287	29	F
941285998	450014287	26	F
941285999	450014287	37	F
941286000	450014287	40	F
941286001	450014287	45	F
941286002	450014287	29	F
941286003	450014287	30	F
941286004	450014287	58	F
941286005	450014287	31	F
941286006	450014287	40	F
941286007	450014287	44	F
941286008	450014287	33	F
941286009	450014287	53	F
941286010	450014287	35	F
941286011	450014287	26	F
941286012	450014287	63	F
941286013	450014287	46	F
941286014	450014287	49	F
941286015	450014287	21	F
941286016	450014287	48	F
941286017	450014287	30	F
941286018	450014287	36	F
941286019	450014287	42	F
941286020	450014287	55	F
941286021	450014287	40	F
941286022	450014287	36	F
941286023	450014287	56	F
941286024	450014287	30	F
941286025	450014287	49	F
941286026	450014287	23	F
941286027	450014287	22	F
941286028	450014287	41	F
941286029	450014287	35	F
941286030	450014287	23	F
941286032	450014287	30	F
941286033	450014287	49	F
941286034	450014287	63	F
941286035	450014287	52	F
941286036	450014287	22	F
941286037	450014287	44	F
941286038	450014287	56	F
941286039	450014287	40	F
941286040	450014287	31	F
941286041	450014287	36	F
941286042	450014287	28	F
941286043	450014287	33	F
941286044	450014287	42	F
941286045	450014287	44	F
941286046	450014287	54	F
941286047	450014287	28	F
941286048	450014287	26	F
941286049	450014287	21	F
941286050	450014287	31	F
941286051	450014287	27	F
941286052	450014287	24	F
941286053	450014287	22	F
941286054	450014287	40	F
941286055	450014287	33	F
941286056	450014287	41	F
941286057	450014287	42	F
941286058	450014287	34	F
941286059	450014287	35	F
941286060	450014287	36	F
941286061	450014287	20	F
941286062	450014287	31	F
941286063	450014287	40	F
941286064	450014287	41	F
941286065	450014287	36	F
941286066	450014287	23	F
941286067	450014287	41	F
941286068	450014287	48	F
941286069	450014287	53	F
941286070	450014287	45	F
941286071	450014287	21	F
941286072	450014287	35	F
941286073	450014287	39	F
941286074	450014287	26	F
941286075	450014287	35	F
941286076	450014287	60	F
941286077	450014287	29	F
941286078	450014287	29	F
941286079	450014287	41	F
941286080	450014287	48	F
941286081	450014287	45	F
941286082	450014287	34	F
941286083	450014287	48	F
941286084	450014287	27	F
941286085	450014287	44	F
941286086	450014287	63	F
941286087	450014287	38	F
941286088	450014287	24	F
941286089	450014287	42	F
941286090	450014287	23	F
941286091	450014287	25	F
941286092	450014287	20	F
941286093	450014287	33	F
941286094	450014287	58	F
941286095	450014287	33	F
941286096	450014287	39	F
941286097	450014287	31	F
941286098	450014287	50	F
941286099	450014287	39	F
941286100	450014287	38	F
941286101	450014287	30	F
941286102	450014287	44	F
941286103	450014287	37	F
941286104	450014287	23	F
941286105	450014287	25	F
941286106	450014287	33	F
941286107	450014287	43	F
941286108	450014287	20	F
941286109	450014287	24	F
941286110	450014287	25	F
941286111	450014287	51	F
941286112	450014287	72	F
936841984	450004096	20	M
936842161	450004096	18	F
936842160	450004096	18	F
936842159	450004096	19	F
936842158	450004096	24	F
936842157	450004096	22	F
936842156	450004096	19	F
936842155	450004096	19	F
936842154	450004096	22	F
936842153	450004096	20	F
936842152	450004096	22	F
936842151	450004096	19	F
936842150	450004096	19	F
936842088	450004096	23	F
936842087	450004096	18	F
936842086	450004096	18	F
936842085	450004096	23	F
936842084	450004096	19	F
936842083	450004096	22	F
936842082	450004096	21	F
936842081	450004096	18	F
936842149	450004096	19	F
936842148	450004096	24	F
936842147	450004096	22	F
936842146	450004096	23	F
936842145	450004096	23	F
936842144	450004096	20	F
936842143	450004096	19	F
936842142	450004096	23	F
936842126	450004096	18	F
936842127	450004096	19	F
936842128	450004096	19	F
936842129	450004096	18	F
936842130	450004096	21	F
936842131	450004096	20	F
936842124	450004096	28	F
936842123	450004096	23	F
936842141	450004096	20	F
936842140	450004096	19	F
936842139	450004096	23	F
936842138	450004096	22	F
936842137	450004096	24	F
936842136	450004096	20	F
936842135	450004096	20	F
936842134	450004096	19	F
936842133	450004096	23	F
936842132	450004096	19	F
936842125	450004096	22	F
936842075	450004096	20	F
936842074	450004096	19	F
936842073	450004096	19	F
936842072	450004096	18	F
936842071	450004096	21	F
936842070	450004096	19	F
936842069	450004096	20	F
936842045	450004096	24	F
936842046	450004096	19	F
936842047	450004096	24	F
936842048	450004096	19	F
936842049	450004096	19	F
936842050	450004096	20	F
936842051	450004096	22	F
936842052	450004096	19	F
936842053	450004096	21	F
936842080	450004096	18	F
