,sp_id,sp_gq_id,age,sex
10753,941285957,450005883,34,M
10754,941285958,450005883,20,M
10755,941285959,450005883,27,M
10756,941285960,450005883,32,M
10757,941285961,450005883,25,M
10758,941285962,450005883,49,M
10759,941285963,450005883,45,M
10760,941285964,450005883,47,M
10761,941285965,450005883,36,M
10762,941285966,450005883,42,M
10763,941285967,450005883,39,M
10764,941285968,450005883,41,M
10765,941285969,450005883,27,M
10766,941285970,450005883,46,M
10767,941285971,450005883,51,M
10768,941285972,450005883,29,M
10769,941285973,450005883,58,M
10770,941285974,450005883,22,M
10771,941285975,450005883,51,M
10772,941285976,450005883,43,M
10773,941285977,450005883,53,M
10774,941285978,450005883,39,M
10775,941285979,450005883,51,M
10776,941285343,450005883,40,M
10777,941285980,450005883,42,M
10778,941285981,450005883,27,M
10779,941285982,450005883,28,M
10780,941285983,450005883,38,M
10781,941285984,450005883,41,M
10782,941285985,450005883,43,M
10783,941285986,450005883,18,M
10784,941285987,450005883,29,M
10785,941285988,450005883,29,M
10786,941285989,450005883,61,M
10787,941285990,450005883,36,M
10788,941285344,450005883,32,M
10789,941285345,450005883,49,M
10790,941285991,450005883,70,M
10791,941285992,450005883,67,M
10792,941285993,450005883,75,M
10793,941285786,450005883,35,M
10794,941285721,450005883,36,M
10795,941285722,450005883,25,M
10796,941285723,450005883,32,M
10797,941285724,450005883,41,M
10798,941285725,450005883,30,M
10799,941285726,450005883,63,M
10800,941285727,450005883,26,M
10801,941285728,450005883,61,M
10802,941285729,450005883,47,M
10803,941285730,450005883,29,M
10804,941285731,450005883,33,M
10805,941285732,450005883,27,M
10806,941285733,450005883,50,M
10807,941285734,450005883,26,M
10808,941285735,450005883,28,M
10809,941285736,450005883,60,M
10810,941285737,450005883,30,M
10811,941285525,450005883,27,M
10812,941285524,450005883,51,M
10813,941285523,450005883,19,M
10814,941285522,450005883,37,M
10815,941285521,450005883,50,M
10816,941285520,450005883,25,M
10817,941285519,450005883,26,M
10818,941285518,450005883,30,M
10819,941285517,450005883,27,M
10820,941285516,450005883,21,M
10821,941285515,450005883,25,M
10822,941285514,450005883,37,M
10823,941285513,450005883,20,M
10824,941285512,450005883,53,M
10825,941285511,450005883,27,M
10826,941285510,450005883,26,M
10827,941285509,450005883,26,M
10828,941285508,450005883,45,M
10829,941285507,450005883,62,M
10830,941285506,450005883,42,M
10831,941285505,450005883,38,M
10832,941285504,450005883,48,M
10833,941285503,450005883,30,M
10834,941285502,450005883,41,M
10835,941285501,450005883,38,M
10836,941285500,450005883,50,M
10837,941285499,450005883,26,M
10838,941285498,450005883,33,M
10839,941285497,450005883,34,M
10840,941285496,450005883,37,M
10841,941285495,450005883,30,M
10842,941285494,450005883,27,M
10843,941285493,450005883,20,M
10844,941285492,450005883,32,M
10845,941285491,450005883,26,M
10846,941285490,450005883,43,M
10847,941285489,450005883,31,M
10848,941285488,450005883,19,M
10849,941285487,450005883,30,M
10850,941285738,450005883,44,M
10851,941285739,450005883,37,M
10852,941285787,450005883,47,M
10853,941285788,450005883,28,M
10854,941285789,450005883,50,M
10855,941285346,450005883,39,M
10856,941285790,450005883,42,M
10857,941285740,450005883,36,M
10858,941285791,450005883,44,M
10859,941285792,450005883,28,M
10860,941285793,450005883,28,M
10861,941285794,450005883,34,M
10862,941285795,450005883,58,M
10863,941285796,450005883,40,M
10864,941285797,450005883,47,M
10865,941285798,450005883,50,M
10866,941285799,450005883,31,M
10867,941285800,450005883,33,M
10868,941285801,450005883,27,M
10869,941285802,450005883,22,M
10870,941285803,450005883,36,M
10871,941285741,450005883,22,M
10872,941285742,450005883,46,M
10873,941285804,450005883,33,M
10874,941285805,450005883,31,M
10875,941285806,450005883,58,M
10876,941285743,450005883,52,M
10877,941285744,450005883,47,M
10878,941285745,450005883,52,M
10879,941285746,450005883,23,M
10880,941285747,450005883,45,M
10881,941285748,450005883,40,M
10882,941285749,450005883,30,M
10883,941285750,450005883,28,M
10884,941285751,450005883,54,M
10885,941285752,450005883,27,M
10886,941285753,450005883,52,M
10887,941285754,450005883,35,M
10888,941285755,450005883,52,M
10889,941285756,450005883,39,M
10890,941285757,450005883,22,M
10891,941285758,450005883,29,M
10892,941285759,450005883,47,M
10893,941285760,450005883,40,M
10894,941285761,450005883,47,M
10895,941285762,450005883,35,M
10896,941285763,450005883,25,M
10897,941285916,450005883,52,M
10898,941285764,450005883,38,M
10899,941285765,450005883,32,M
10900,941285766,450005883,34,M
10901,941285767,450005883,34,M
10902,941285768,450005883,48,M
10903,941285769,450005883,33,M
10904,941285770,450005883,48,M
10905,941285771,450005883,40,M
10906,941285772,450005883,39,M
10907,941285773,450005883,43,M
10908,941285774,450005883,63,M
10909,941285775,450005883,60,M
10910,941285776,450005883,55,M
10911,941285777,450005883,53,M
10912,941285778,450005883,30,M
10913,941285779,450005883,34,M
10914,941285780,450005883,28,M
10915,941285781,450005883,20,M
10916,941285782,450005883,50,M
10917,941285783,450005883,26,M
10918,941285784,450005883,38,M
10919,941285785,450005883,23,M
10920,941285403,450005883,55,M
10921,941285402,450005883,23,M
10922,941285401,450005883,34,M
10923,941285400,450005883,38,M
10924,941285399,450005883,23,M
10925,941285398,450005883,53,M
10926,941285397,450005883,26,M
10927,941285396,450005883,25,M
10928,941285395,450005883,54,M
10929,941285347,450005883,30,M
10930,941285348,450005883,35,M
10931,941285394,450005883,25,M
10932,941285393,450005883,19,M
10933,941285392,450005883,21,M
10934,941285404,450005883,22,M
10935,941285405,450005883,48,M
10936,941285406,450005883,49,M
10937,941285407,450005883,19,M
10938,941285408,450005883,20,M
10939,941285409,450005883,48,M
10940,941285410,450005883,59,M
10941,941285411,450005883,25,M
10942,941285412,450005883,37,M
10943,941285413,450005883,48,M
10944,941285414,450005883,33,M
10945,941285415,450005883,22,M
10946,941285416,450005883,38,M
10947,941285417,450005883,53,M
10948,941285418,450005883,21,M
10949,941285419,450005883,57,M
10950,941285420,450005883,22,M
10951,941285421,450005883,53,M
10952,941285422,450005883,26,M
10953,941285423,450005883,33,M
10954,941285424,450005883,34,M
10955,941285425,450005883,49,M
10956,941285426,450005883,46,M
10957,941285427,450005883,37,M
10958,941285428,450005883,50,M
10959,941285429,450005883,23,M
10960,941285486,450005883,46,M
10961,941285485,450005883,45,M
10962,941285484,450005883,53,M
10963,941285483,450005883,26,M
10964,941285482,450005883,24,M
10965,941285481,450005883,34,M
10966,941285480,450005883,23,M
10967,941285479,450005883,43,M
10968,941285478,450005883,43,M
10969,941285477,450005883,51,M
10970,941285476,450005883,50,M
10971,941285430,450005883,43,M
10972,941285431,450005883,31,M
10973,941285475,450005883,42,M
10974,941285432,450005883,53,M
10975,941285433,450005883,44,M
10976,941285391,450005883,33,M
10977,941285390,450005883,31,M
10978,941285389,450005883,25,M
10979,941285388,450005883,36,M
10980,941285434,450005883,37,M
10981,941285435,450005883,34,M
10982,941285436,450005883,29,M
10983,941285437,450005883,44,M
10984,941285438,450005883,24,M
10985,941285439,450005883,37,M
10986,941285440,450005883,23,M
10987,941285441,450005883,39,M
10988,941285442,450005883,36,M
10989,941285443,450005883,37,M
10990,941285444,450005883,43,M
10991,941285445,450005883,47,M
10992,941285387,450005883,20,M
10993,941285386,450005883,36,M
10994,941285385,450005883,56,M
10995,941285384,450005883,50,M
10996,941285383,450005883,44,M
10997,941285382,450005883,28,M
10998,941285381,450005883,51,M
10999,941285380,450005883,50,M
11000,941285379,450005883,30,M
11001,941285378,450005883,42,M
11002,941285377,450005883,20,M
11003,941285376,450005883,38,M
11004,941285375,450005883,44,M
11005,941285374,450005883,25,M
11006,941285373,450005883,29,M
11007,941285372,450005883,38,M
11008,941285371,450005883,34,M
11009,941285370,450005883,27,M
11010,941285369,450005883,27,M
11011,941285368,450005883,33,M
11012,941285367,450005883,28,M
11013,941285366,450005883,28,M
11014,941285365,450005883,56,M
11015,941285364,450005883,40,M
11016,941285474,450005883,33,M
11017,941285473,450005883,51,M
11018,941285472,450005883,59,M
11019,941285471,450005883,39,M
11020,941285470,450005883,46,M
11021,941285469,450005883,28,M
11022,941285468,450005883,58,M
11023,941285467,450005883,44,M
11024,941285466,450005883,42,M
11025,941285465,450005883,31,M
11026,941285464,450005883,26,M
11027,941285463,450005883,24,M
11028,941285363,450005883,30,M
11029,941285362,450005883,57,M
11030,941285361,450005883,22,M
11031,941285360,450005883,54,M
11032,941285462,450005883,30,M
11033,941285461,450005883,32,M
11034,941285460,450005883,39,M
11035,941285459,450005883,23,M
11036,941285458,450005883,33,M
11037,941285457,450005883,25,M
11038,941285456,450005883,38,M
11039,941285455,450005883,51,M
11040,941285454,450005883,36,M
11041,941285453,450005883,52,M
11042,941285452,450005883,55,M
11043,941285451,450005883,46,M
11044,941285450,450005883,41,M
11045,941285449,450005883,32,M
11046,941285448,450005883,36,M
11047,941285349,450005883,40,M
11048,941285350,450005883,30,M
11049,941285351,450005883,31,M
11050,941285352,450005883,32,M
11051,941285353,450005883,31,M
11052,941285354,450005883,35,M
11053,941285355,450005883,27,M
11054,941285447,450005883,45,M
11055,941285446,450005883,49,M
11056,941285359,450005883,53,M
11057,941285358,450005883,47,M
11058,941285357,450005883,49,M
11059,941285356,450005883,48,M
11060,941285225,450005883,36,M
11061,941285224,450005883,35,M
11062,941285223,450005883,64,M
11063,941285222,450005883,34,M
11064,941285221,450005883,24,M
11065,941285220,450005883,18,M
11066,941285219,450005883,22,M
11067,941285218,450005883,32,M
11068,941285217,450005883,23,M
11069,941285216,450005883,31,M
11070,941285215,450005883,37,M
11071,941285214,450005883,46,M
11072,941285213,450005883,31,M
11073,941285212,450005883,51,M
11074,941285211,450005883,41,M
11075,941285209,450005883,31,M
11076,941285210,450005883,29,M
11077,941285208,450005883,21,M
11078,941285207,450005883,39,M
11079,941285206,450005883,53,M
11080,941285205,450005883,50,M
11081,941285204,450005883,33,M
11082,941285203,450005883,58,M
11083,941285202,450005883,48,M
11084,941285201,450005883,26,M
11085,941285200,450005883,24,M
11086,941285199,450005883,24,M
11087,941285198,450005883,58,M
11088,941285197,450005883,16,M
11089,941285196,450005883,14,M
11090,941285195,450005883,16,M
11091,941285194,450005883,17,M
11092,941285193,450005883,16,M
11093,941285192,450005883,15,M
11094,941285834,450005883,51,M
11095,941285833,450005883,38,M
11096,941285832,450005883,27,M
11097,941285831,450005883,20,M
11098,941285830,450005883,46,M
11099,941285829,450005883,35,M
11100,941285828,450005883,27,M
11101,941285827,450005883,32,M
11102,941285826,450005883,41,M
11103,941285825,450005883,29,M
11104,941285824,450005883,29,M
11105,941285823,450005883,52,M
11106,941285822,450005883,34,M
11107,941285821,450005883,42,M
11108,941285820,450005883,28,M
11109,941285819,450005883,25,M
11110,941285818,450005883,38,M
11111,941285817,450005883,27,M
11112,941285816,450005883,47,M
11113,941285815,450005883,37,M
11114,941285814,450005883,56,M
11115,941285813,450005883,52,M
11116,941285812,450005883,25,M
11117,941285811,450005883,53,M
11118,941285810,450005883,61,M
11119,941285809,450005883,48,M
11120,941285808,450005883,53,M
11121,941285807,450005883,23,M
11122,941285684,450005883,33,M
11123,941285685,450005883,31,M
11124,941285686,450005883,53,M
11125,941285687,450005883,28,M
11126,941285688,450005883,30,M
11127,941285689,450005883,61,M
11128,941285690,450005883,32,M
11129,941285691,450005883,43,M
11130,941285692,450005883,25,M
11131,941285693,450005883,43,M
11132,941285694,450005883,20,M
11133,941285695,450005883,33,M
11134,941285696,450005883,29,M
11135,941285697,450005883,49,M
11136,941285698,450005883,45,M
11137,941285699,450005883,19,M
11138,941285700,450005883,48,M
11139,941285226,450005883,25,M
11140,941285227,450005883,39,M
11141,941285228,450005883,23,M
11142,941285229,450005883,40,M
11143,941285230,450005883,36,M
11144,941285231,450005883,37,M
11145,941285232,450005883,55,M
11146,941285233,450005883,34,M
11147,941285234,450005883,22,M
11148,941285235,450005883,38,M
11149,941285236,450005883,52,M
11150,941285237,450005883,37,M
11151,941285238,450005883,25,M
11152,941285239,450005883,48,M
11153,941285240,450005883,24,M
11154,941285241,450005883,28,M
11155,941285242,450005883,27,M
11156,941285243,450005883,30,M
11157,941285835,450005883,35,M
11158,941285683,450005883,22,M
11159,941285682,450005883,59,M
11160,941285681,450005883,42,M
11161,941285680,450005883,27,M
11162,941285679,450005883,28,M
11163,941285678,450005883,26,M
11164,941285677,450005883,42,M
11165,941285676,450005883,27,M
11166,941285675,450005883,31,M
11167,941285674,450005883,44,M
11168,941285673,450005883,51,M
11169,941285672,450005883,36,M
11170,941285671,450005883,36,M
11171,941285670,450005883,60,M
11172,941285669,450005883,30,M
11173,941285668,450005883,53,M
11174,941285667,450005883,24,M
11175,941285244,450005883,30,M
11176,941285245,450005883,23,M
11177,941285246,450005883,29,M
11178,941285247,450005883,25,M
11179,941285248,450005883,34,M
11180,941285249,450005883,21,M
11181,941285250,450005883,44,M
11182,941285251,450005883,47,M
11183,941285252,450005883,54,M
11184,941285253,450005883,38,M
11185,941285254,450005883,35,M
11186,941285255,450005883,22,M
11187,941285256,450005883,46,M
11188,941285257,450005883,32,M
11189,941285258,450005883,35,M
11190,941285259,450005883,34,M
11191,941285260,450005883,26,M
11192,941285261,450005883,32,M
11193,941285262,450005883,47,M
11194,941285263,450005883,25,M
11195,941285264,450005883,47,M
11196,941285265,450005883,51,M
11197,941285266,450005883,53,M
11198,941285267,450005883,34,M
11199,941285836,450005883,26,M
11200,941285837,450005883,41,M
11201,941285838,450005883,49,M
11202,941285839,450005883,34,M
11203,941285840,450005883,29,M
11204,941285841,450005883,50,M
11205,941285842,450005883,22,M
11206,941285843,450005883,50,M
11207,941285844,450005883,35,M
11208,941285845,450005883,26,M
11209,941285846,450005883,44,M
11210,941285847,450005883,29,M
11211,941285848,450005883,43,M
11212,941285849,450005883,41,M
11213,941285850,450005883,22,M
11214,941285851,450005883,41,M
11215,941285852,450005883,20,M
11216,941285853,450005883,44,M
11217,941285854,450005883,48,M
11218,941285855,450005883,54,M
11219,941285856,450005883,34,M
11220,941285857,450005883,25,M
11221,941285858,450005883,39,M
11222,941285859,450005883,18,M
11223,941286031,450014287,29,F
11224,941285994,450014287,17,F
11225,941285995,450014287,14,F
11226,941285996,450014287,42,F
11227,941285997,450014287,29,F
11228,941285998,450014287,26,F
11229,941285999,450014287,37,F
11230,941286000,450014287,40,F
11231,941286001,450014287,45,F
11232,941286002,450014287,29,F
11233,941286003,450014287,30,F
11234,941286004,450014287,58,F
11235,941286005,450014287,31,F
11236,941286006,450014287,40,F
11237,941286007,450014287,44,F
11238,941286008,450014287,33,F
11239,941286009,450014287,53,F
11240,941286010,450014287,35,F
11241,941286011,450014287,26,F
11242,941286012,450014287,63,F
11243,941286013,450014287,46,F
11244,941286014,450014287,49,F
11245,941286015,450014287,21,F
11246,941286016,450014287,48,F
11247,941286017,450014287,30,F
11248,941286018,450014287,36,F
11249,941286019,450014287,42,F
11250,941286020,450014287,55,F
11251,941286021,450014287,40,F
11252,941286022,450014287,36,F
11253,941286023,450014287,56,F
11254,941286024,450014287,30,F
11255,941286025,450014287,49,F
11256,941286026,450014287,23,F
11257,941286027,450014287,22,F
11258,941286028,450014287,41,F
11259,941286029,450014287,35,F
11260,941286030,450014287,23,F
11261,941286032,450014287,30,F
11262,941286033,450014287,49,F
11263,941286034,450014287,63,F
11264,941286035,450014287,52,F
11265,941286036,450014287,22,F
11266,941286037,450014287,44,F
11267,941286038,450014287,56,F
11268,941286039,450014287,40,F
11269,941286040,450014287,31,F
11270,941286041,450014287,36,F
11271,941286042,450014287,28,F
11272,941286043,450014287,33,F
11273,941286044,450014287,42,F
11274,941286045,450014287,44,F
11275,941286046,450014287,54,F
11276,941286047,450014287,28,F
11277,941286048,450014287,26,F
11278,941286049,450014287,21,F
11279,941286050,450014287,31,F
11280,941286051,450014287,27,F
11281,941286052,450014287,24,F
11282,941286053,450014287,22,F
11283,941286054,450014287,40,F
11284,941286055,450014287,33,F
11285,941286056,450014287,41,F
11286,941286057,450014287,42,F
11287,941286058,450014287,34,F
11288,941286059,450014287,35,F
11289,941286060,450014287,36,F
11290,941286061,450014287,20,F
11291,941286062,450014287,31,F
11292,941286063,450014287,40,F
11293,941286064,450014287,41,F
11294,941286065,450014287,36,F
11295,941286066,450014287,23,F
11296,941286067,450014287,41,F
11297,941286068,450014287,48,F
11298,941286069,450014287,53,F
11299,941286070,450014287,45,F
11300,941286071,450014287,21,F
11301,941286072,450014287,35,F
11302,941286073,450014287,39,F
11303,941286074,450014287,26,F
11304,941286075,450014287,35,F
11305,941286076,450014287,60,F
11306,941286077,450014287,29,F
11307,941286078,450014287,29,F
11308,941286079,450014287,41,F
11309,941286080,450014287,48,F
11310,941286081,450014287,45,F
11311,941286082,450014287,34,F
11312,941286083,450014287,48,F
11313,941286084,450014287,27,F
11314,941286085,450014287,44,F
11315,941286086,450014287,63,F
11316,941286087,450014287,38,F
11317,941286088,450014287,24,F
11318,941286089,450014287,42,F
11319,941286090,450014287,23,F
11320,941286091,450014287,25,F
11321,941286092,450014287,20,F
11322,941286093,450014287,33,F
11323,941286094,450014287,58,F
11324,941286095,450014287,33,F
11325,941286096,450014287,39,F
11326,941286097,450014287,31,F
11327,941286098,450014287,50,F
11328,941286099,450014287,39,F
11329,941286100,450014287,38,F
11330,941286101,450014287,30,F
11331,941286102,450014287,44,F
11332,941286103,450014287,37,F
11333,941286104,450014287,23,F
11334,941286105,450014287,25,F
11335,941286106,450014287,33,F
11336,941286107,450014287,43,F
11337,941286108,450014287,20,F
11338,941286109,450014287,24,F
11339,941286110,450014287,25,F
11340,941286111,450014287,51,F
11341,941286112,450014287,72,F
11342,936841984,450004096,20,M
11343,936842161,450004096,18,F
11344,936842160,450004096,18,F
11345,936842159,450004096,19,F
11346,936842158,450004096,24,F
11347,936842157,450004096,22,F
11348,936842156,450004096,19,F
11349,936842155,450004096,19,F
11350,936842154,450004096,22,F
11351,936842153,450004096,20,F
11352,936842152,450004096,22,F
11353,936842151,450004096,19,F
11354,936842150,450004096,19,F
11355,936842088,450004096,23,F
11356,936842087,450004096,18,F
11357,936842086,450004096,18,F
11358,936842085,450004096,23,F
11359,936842084,450004096,19,F
11360,936842083,450004096,22,F
11361,936842082,450004096,21,F
11362,936842081,450004096,18,F
11363,936842149,450004096,19,F
11364,936842148,450004096,24,F
11365,936842147,450004096,22,F
11366,936842146,450004096,23,F
11367,936842145,450004096,23,F
11368,936842144,450004096,20,F
11369,936842143,450004096,19,F
11370,936842142,450004096,23,F
11371,936842126,450004096,18,F
11372,936842127,450004096,19,F
11373,936842128,450004096,19,F
11374,936842129,450004096,18,F
11375,936842130,450004096,21,F
11376,936842131,450004096,20,F
11377,936842124,450004096,28,F
11378,936842123,450004096,23,F
11379,936842141,450004096,20,F
11380,936842140,450004096,19,F
11381,936842139,450004096,23,F
11382,936842138,450004096,22,F
11383,936842137,450004096,24,F
11384,936842136,450004096,20,F
11385,936842135,450004096,20,F
11386,936842134,450004096,19,F
11387,936842133,450004096,23,F
11388,936842132,450004096,19,F
11389,936842125,450004096,22,F
11390,936842075,450004096,20,F
11391,936842074,450004096,19,F
11392,936842073,450004096,19,F
11393,936842072,450004096,18,F
11394,936842071,450004096,21,F
11395,936842070,450004096,19,F
11396,936842069,450004096,20,F
11397,936842045,450004096,24,F
11398,936842046,450004096,19,F
11399,936842047,450004096,24,F
11400,936842048,450004096,19,F
11401,936842049,450004096,19,F
11402,936842050,450004096,20,F
11403,936842051,450004096,22,F
11404,936842052,450004096,19,F
11405,936842053,450004096,21,F
11406,936842080,450004096,18,F
11407,936842079,450004096,19,F
11408,936842078,450004096,19,F
11409,936842077,450004096,21,F
11410,936842076,450004096,19,F
11411,936842122,450004096,18,F
11412,936842121,450004096,19,F
11413,936842120,450004096,20,F
11414,936842119,450004096,20,F
11415,936842118,450004096,19,F
11416,936842117,450004096,18,F
11417,936842116,450004096,20,F
11418,936842115,450004096,19,F
11419,936842114,450004096,19,F
11420,936842068,450004096,19,F
11421,936842067,450004096,19,F
11422,936842066,450004096,22,F
11423,936842065,450004096,19,F
11424,936842064,450004096,18,F
11425,936842063,450004096,19,F
11426,936842054,450004096,21,F
11427,936842055,450004096,24,F
11428,936842056,450004096,21,F
11429,936842057,450004096,21,F
11430,936842058,450004096,23,F
11431,936842059,450004096,23,F
11432,936842060,450004096,19,F
11433,936842061,450004096,23,F
11434,936842062,450004096,20,F
11435,936842113,450004096,21,F
11436,936842112,450004096,24,F
11437,936842111,450004096,19,F
11438,936842110,450004096,19,F
11439,936842109,450004096,19,F
11440,936842181,450004096,18,F
11441,936842180,450004096,21,F
11442,936842040,450004096,20,F
11443,936842039,450004096,22,F
11444,936842038,450004096,23,F
11445,936842037,450004096,23,F
11446,936842036,450004096,20,F
11447,936842035,450004096,19,F
11448,936842034,450004096,18,F
11449,936842033,450004096,19,F
11450,936842032,450004096,23,F
11451,936842031,450004096,19,F
11452,936842030,450004096,19,F
11453,936842029,450004096,32,F
11454,936842028,450004096,26,F
11455,936842027,450004096,21,F
11456,936842026,450004096,21,F
11457,936842025,450004096,19,F
11458,936842024,450004096,21,F
11459,936842023,450004096,24,F
11460,936842022,450004096,17,F
11461,936842021,450004096,21,M
11462,936842020,450004096,19,M
11463,936842019,450004096,19,M
11464,936842018,450004096,18,M
11465,936842017,450004096,23,M
11466,936842016,450004096,20,M
11467,936842015,450004096,24,M
11468,936842014,450004096,22,M
11469,936842013,450004096,23,M
11470,936842012,450004096,23,M
11471,936842011,450004096,19,M
11472,936842010,450004096,18,M
11473,936842009,450004096,29,M
11474,936842008,450004096,21,M
11475,936842007,450004096,19,M
11476,936842006,450004096,19,M
11477,936842005,450004096,18,M
11478,936842004,450004096,19,M
11479,936842003,450004096,18,M
11480,936842002,450004096,21,M
11481,936842001,450004096,21,M
11482,936842000,450004096,23,M
11483,936841999,450004096,23,M
11484,936841998,450004096,27,M
11485,936841997,450004096,19,M
11486,936841996,450004096,19,M
11487,936841995,450004096,21,M
11488,936841994,450004096,19,M
11489,936841993,450004096,20,M
11490,936841992,450004096,22,M
11491,936841991,450004096,19,M
11492,936841990,450004096,20,M
11493,936841989,450004096,22,M
11494,936841988,450004096,19,M
11495,936841987,450004096,20,M
11496,936841986,450004096,20,M
11497,936841985,450004096,22,M
11498,936841983,450004096,23,M
11499,936841982,450004096,21,M
11500,936841981,450004096,19,M
11501,936841980,450004096,18,M
11502,936841979,450004096,21,M
11503,936841978,450004096,21,M
11504,936841977,450004096,23,M
11505,936841976,450004096,22,M
11506,936841975,450004096,23,M
11507,936841974,450004096,20,M
11508,936841973,450004096,19,M
11509,936841972,450004096,19,M
11510,936841971,450004096,18,M
11511,936841970,450004096,22,M
11512,936841969,450004096,18,M
11513,936842179,450004096,19,F
11514,936841968,450004096,30,M
11515,936841967,450004096,29,M
11516,936841966,450004096,22,M
11517,936841965,450004096,19,M
11518,936841964,450004096,19,M
11519,936841963,450004096,23,M
11520,936841962,450004096,19,M
11521,936841961,450004096,20,M
11522,936841960,450004096,19,M
11523,936841959,450004096,19,M
11524,936841958,450004096,19,M
11525,936841957,450004096,18,M
11526,936841956,450004096,20,M
11527,936841955,450004096,24,M
11528,936841954,450004096,24,M
11529,936841953,450004096,21,M
11530,936841952,450004096,24,M
11531,936841951,450004096,21,M
11532,936841950,450004096,18,M
11533,936841949,450004096,22,M
11534,936841948,450004096,18,M
11535,936841947,450004096,19,M
11536,936841946,450004096,23,M
11537,936841945,450004096,20,M
11538,936841944,450004096,19,M
11539,936841943,450004096,19,M
11540,936841942,450004096,20,M
11541,936841941,450004096,19,M
11542,936841940,450004096,20,M
11543,936841939,450004096,18,M
11544,936841938,450004096,18,M
11545,936841937,450004096,22,M
11546,936841936,450004096,19,M
11547,936841935,450004096,24,M
11548,936841934,450004096,19,M
11549,936841933,450004096,19,M
11550,936841932,450004096,19,M
11551,936841931,450004096,19,M
11552,936842178,450004096,18,F
11553,936842182,450004096,22,F
11554,936842177,450004096,18,F
11555,936842176,450004096,18,F
11556,936842175,450004096,59,F
11557,936842174,450004096,19,F
11558,936842173,450004096,21,F
11559,936842172,450004096,19,F
11560,936842183,450004096,24,F
11561,936842171,450004096,18,F
11562,936842184,450004096,19,F
11563,936842170,450004096,18,F
11564,936842169,450004096,23,F
11565,936842168,450004096,23,F
11566,936842167,450004096,19,F
11567,936842108,450004096,22,F
11568,936842107,450004096,19,F
11569,936842106,450004096,19,F
11570,936842105,450004096,19,F
11571,936842104,450004096,19,F
11572,936842103,450004096,19,F
11573,936842102,450004096,18,F
11574,936842101,450004096,19,F
11575,936842100,450004096,18,F
11576,936842099,450004096,18,F
11577,936842098,450004096,20,F
11578,936842097,450004096,18,F
11579,936842096,450004096,18,F
11580,936842095,450004096,23,F
11581,936842094,450004096,22,F
11582,936842093,450004096,19,F
11583,936842041,450004096,19,F
11584,936842042,450004096,18,F
11585,936842043,450004096,23,F
11586,936842044,450004096,19,F
11587,936842092,450004096,18,F
11588,936842091,450004096,21,F
11589,936842090,450004096,21,F
11590,936842089,450004096,38,F
11591,936842166,450004096,24,F
11592,936842165,450004096,19,F
11593,936842164,450004096,30,F
11594,936842163,450004096,24,F
11595,936842162,450004096,19,F
11596,941286113,450014288,14,F
11597,941286115,450014288,16,F
11598,941286114,450014288,16,F
11599,940017041,450040654,76,F
11600,940017042,450040654,88,F
11601,940017043,450040654,93,F
11602,940017037,450040654,90,F
11603,940017050,450040654,76,F
11604,940017049,450040654,89,F
11605,940017048,450040654,81,F
11606,940017047,450040654,85,F
11607,940017046,450040654,92,F
11608,940017036,450040654,87,F
11609,940017032,450040654,97,F
11610,940017033,450040654,99,F
11611,940017045,450040654,87,F
11612,940017044,450040654,87,F
11613,940017034,450040654,99,F
11614,940017035,450040654,84,F
11615,940017001,450040654,90,F
11616,940017002,450040654,99,F
11617,940017003,450040654,87,F
11618,940017004,450040654,82,F
11619,939329028,450040654,55,F
11620,939329027,450040654,63,F
11621,940017005,450040654,87,F
11622,940017006,450040654,89,F
11623,940017007,450040654,68,F
11624,940017008,450040654,92,F
11625,940672698,450040654,72,M
11626,940017009,450040654,81,F
11627,940017010,450040654,93,F
11628,940017011,450040654,77,F
11629,940017012,450040654,82,F
11630,940017013,450040654,90,F
11631,940017014,450040654,90,F
11632,940017015,450040654,85,F
11633,940017016,450040654,85,F
11634,940017017,450040654,77,F
11635,940017018,450040654,94,F
11636,940017019,450040654,95,F
11637,940017020,450040654,68,F
11638,940017021,450040654,89,F
11639,940017022,450040654,71,F
11640,940376093,450040654,45,M
11641,940376092,450040654,63,M
11642,940376091,450040654,48,M
11643,940376090,450040654,59,M
11644,940672699,450040654,69,M
11645,940672700,450040654,75,M
11646,940672701,450040654,78,M
11647,940672702,450040654,90,M
11648,940672703,450040654,94,M
11649,940672704,450040654,87,M
11650,940672705,450040654,81,M
11651,940672706,450040654,76,M
11652,940672707,450040654,76,M
11653,940017023,450040654,79,F
11654,940017024,450040654,103,F
11655,940017025,450040654,86,F
11656,940017026,450040654,89,F
11657,940017027,450040654,90,F
11658,940017028,450040654,93,F
11659,940017029,450040654,85,F
11660,940017030,450040654,81,F
11661,940017031,450040654,81,F
11662,940017064,450040654,85,F
11663,940017063,450040654,87,F
11664,940017062,450040654,91,F
11665,940017061,450040654,105,F
11666,940017060,450040654,90,F
11667,940017059,450040654,82,F
11668,940017058,450040654,88,F
11669,940017057,450040654,83,F
11670,940017056,450040654,83,F
11671,940017055,450040654,88,F
11672,940017054,450040654,89,F
11673,940017053,450040654,90,F
11674,940017052,450040654,95,F
11675,940017038,450040654,94,F
11676,940017051,450040654,84,F
11677,940017039,450040654,101,F
11678,940017040,450040654,74,F
11679,940556989,450033313,91,M
11680,940333615,450033313,35,M
11681,940333614,450033313,58,M
11682,940333613,450033313,57,M
11683,940333612,450033313,30,M
11684,940333611,450033313,31,M
